anzsco_code,anzsco_title,aioe_mean,aioe_sum,n_paths
599112,Legal Executive,0.101875075,0.61125045,6
599215,Trust Officer,0.101875075,0.61125045,6
599211,Clerk of Court,0.101875075,0.61125045,6
442214,Private Investigator,0.101875075,0.61125045,6
599214,Law Clerk,0.101875075,0.61125045,6
599111,Conveyancer,0.101875075,0.61125045,6
599212,Court Bailiff or Sheriff (Aus) / Court Collections Officer (NZ),0.101875075,0.61125045,6
233411,Electronics Engineer,0.3013303875,0.602660775,2
224512,Valuer,0.1930180916666667,0.5790542750000001,3
599613,Insurance Risk Surveyor,0.1930180916666667,0.5790542750000001,3
599612,Insurance Loss Adjuster,0.1930180916666667,0.5790542750000001,3
599611,Insurance Investigator,0.1930180916666667,0.5790542750000001,3
521212,Legal Secretary,0.574719,0.574719,1
233612,Petroleum Engineer,0.142384985,0.56953994,4
234912,Metallurgist,0.142384985,0.56953994,4
233611,Mining Engineer (excluding Petroleum),0.142384985,0.56953994,4
139917,Regulatory Affairs Manager,0.18970455079365078,0.5691136523809524,3
139916,Quality Assurance Manager,0.18970455079365078,0.5691136523809524,3
233512,Mechanical Engineer,0.14139208,0.56556832,4
233916,Naval Architect / Marine Designer,0.14139208,0.56556832,4
233911,Aeronautical Engineer,0.14139208,0.56556832,4
234516,Marine Biologist,0.0627559986111111,0.5648039874999999,9
234515,Botanist,0.0627559986111111,0.5648039874999999,9
234514,Biotechnologist,0.0627559986111111,0.5648039874999999,9
234513,Biochemist,0.0627559986111111,0.5648039874999999,9
234511,Life Scientist (General),0.0627559986111111,0.5648039874999999,9
234517,Microbiologist,0.0627559986111111,0.5648039874999999,9
234521,Entomologist,0.0627559986111111,0.5648039874999999,9
234522,Zoologist,0.0627559986111111,0.5648039874999999,9
234599,Life Scientists nec,0.0627559986111111,0.5648039874999999,9
271213,Tribunal Member,0.5490803333333333,0.5490803333333333,1
224913,Migration Agent / Immigration Consultant,0.5490803333333333,0.5490803333333333,1
271299,Judicial and Other Legal Professionals nec,0.5490803333333333,0.5490803333333333,1
611313,Sales Representative (Motor Vehicle Parts and Accessories),0.13691692555555557,0.5476677022222223,4
611311,Sales Representative (Building and Plumbing Supplies),0.13691692555555557,0.5476677022222223,4
