person_id,year,occ_code,occ_major_group,white_collar,blue_collar,ai_exposure,annual_wage,log_wage,sex,age,state,edu,yr_2021,ai_x_yr2021,yr_2022,ai_x_yr2022,yr_2023,ai_x_yr2023,yr_2024,ai_x_yr2024
1400438,2022,24,2,1,0,0.30562130137616766,1644.0,7.404887575616125,2.0,39.0,2.0,2.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1400458,2022,59,5,0,1,0.2407843772218851,650.0,6.476972362889683,2.0,43.0,2.0,5.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1400459,2022,59,5,0,1,0.2407843772218851,218.0,5.384495062789089,1.0,20.0,2.0,8.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1400461,2022,33,3,1,0,-0.5307926277777777,1200.0,7.090076835776092,1.0,33.0,2.0,5.0,0,-0.0,1,-0.5307926277777777,0,-0.0,0,-0.0
1400462,2022,51,5,0,1,0.2939577758152958,2154.0,7.675081857716334,2.0,37.0,3.0,8.0,0,0.0,1,0.2939577758152958,0,0.0,0,0.0
1400465,2022,25,2,1,0,0.06932169621067275,2600.0,7.8632667240095735,1.0,32.0,3.0,3.0,0,0.0,1,0.06932169621067275,0,0.0,0,0.0
1400478,2022,23,2,1,0,0.15416288675229753,1440.0,7.272398392570047,2.0,36.0,2.0,1.0,0,0.0,1,0.15416288675229753,0,0.0,0,0.0
1400479,2022,24,2,1,0,0.30562130137616766,1566.0,7.356279876550748,1.0,36.0,2.0,1.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1400489,2022,23,2,1,0,0.15416288675229753,1400.0,7.24422751560335,1.0,35.0,4.0,1.0,0,0.0,1,0.15416288675229753,0,0.0,0,0.0
1400491,2022,42,4,1,0,0.01051028608479534,1000.0,6.907755278982137,2.0,61.0,2.0,4.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1400493,2022,53,5,0,1,0.40991099791666663,885.0,6.785587645007929,1.0,31.0,8.0,3.0,0,0.0,1,0.40991099791666663,0,0.0,0,0.0
1400494,2022,14,1,1,0,0.096901219869185,1500.0,7.313220387090301,1.0,29.0,1.0,5.0,0,0.0,1,0.096901219869185,0,0.0,0,0.0
1400495,2022,24,2,1,0,0.30562130137616766,1588.0,7.370230641807081,2.0,33.0,1.0,2.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1400500,2022,59,5,0,1,0.2407843772218851,1041.0,6.947937068614969,2.0,28.0,5.0,5.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1400511,2022,42,4,1,0,0.01051028608479534,1500.0,7.313220387090301,2.0,20.0,1.0,5.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1400525,2022,32,3,1,0,-0.23360486373998351,2500.0,7.824046010856292,1.0,28.0,1.0,5.0,0,-0.0,1,-0.23360486373998351,0,-0.0,0,-0.0
1400527,2022,13,1,1,0,0.2649464281801939,2624.0,7.8724551500639794,1.0,48.0,2.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400535,2022,41,4,1,0,-0.01690187175562818,2750.0,7.919356190660617,1.0,35.0,2.0,3.0,0,-0.0,1,-0.01690187175562818,0,-0.0,0,-0.0
1400557,2022,44,4,1,0,-0.12962232612569966,1266.0,7.143617602704121,1.0,30.0,4.0,4.0,0,-0.0,1,-0.12962232612569966,0,-0.0,0,-0.0
1400561,2022,71,7,0,1,-0.3228701137548854,2301.0,7.741099090035366,1.0,49.0,3.0,5.0,0,-0.0,1,-0.3228701137548854,0,-0.0,0,-0.0
1400568,2022,71,7,0,1,-0.3228701137548854,4300.0,8.366370301681654,1.0,67.0,6.0,5.0,0,-0.0,1,-0.3228701137548854,0,-0.0,0,-0.0
1400590,2022,74,7,0,1,-0.0749210140512265,1250.0,7.1308988302963465,1.0,33.0,1.0,8.0,0,-0.0,1,-0.0749210140512265,0,-0.0,0,-0.0
1400594,2022,27,2,1,0,0.36867467552083333,932.0,6.837332814685591,1.0,32.0,1.0,2.0,0,0.0,1,0.36867467552083333,0,0.0,0,0.0
1400595,2022,13,1,1,0,0.2649464281801939,2762.0,7.923710333969238,2.0,51.0,2.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400599,2022,59,5,0,1,0.2407843772218851,760.0,6.633318433280377,2.0,33.0,2.0,8.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1400619,2022,59,5,0,1,0.2407843772218851,2969.0,7.99598047476376,1.0,35.0,1.0,3.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1400630,2022,62,6,0,1,0.01205130738931425,1250.0,7.1308988302963465,1.0,31.0,3.0,4.0,0,0.0,1,0.01205130738931425,0,0.0,0,0.0
1400638,2022,25,2,1,0,0.06932169621067275,2301.0,7.741099090035366,2.0,34.0,2.0,3.0,0,0.0,1,0.06932169621067275,0,0.0,0,0.0
1400652,2022,13,1,1,0,0.2649464281801939,1875.0,7.536363938404511,2.0,63.0,5.0,5.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400653,2022,22,2,1,0,0.23363319630473772,1065.0,6.970730078143525,2.0,27.0,5.0,8.0,0,0.0,1,0.23363319630473772,0,0.0,0,0.0
1400669,2022,55,5,0,1,0.48112254194444437,1300.0,7.170119543449628,2.0,37.0,2.0,1.0,0,0.0,1,0.48112254194444437,0,0.0,0,0.0
1400684,2022,22,2,1,0,0.23363319630473772,2397.0,7.781973234434385,2.0,32.0,5.0,3.0,0,0.0,1,0.23363319630473772,0,0.0,0,0.0
1400687,2022,74,7,0,1,-0.0749210140512265,900.0,6.802394763324311,1.0,30.0,3.0,5.0,0,-0.0,1,-0.0749210140512265,0,-0.0,0,-0.0
1400701,2022,13,1,1,0,0.2649464281801939,1335.0,7.19668657083435,1.0,32.0,3.0,8.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400721,2022,13,1,1,0,0.2649464281801939,5063.0,8.529714471969909,1.0,43.0,1.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400722,2022,35,3,1,0,-0.21340637808333324,740.0,6.606650186198215,2.0,37.0,1.0,9.0,0,-0.0,1,-0.21340637808333324,0,-0.0,0,-0.0
1400726,2022,13,1,1,0,0.2649464281801939,1381.0,7.2305631534092925,2.0,41.0,1.0,1.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400729,2022,44,4,1,0,-0.12962232612569966,1573.0,7.360739903058278,1.0,28.0,3.0,9.0,0,-0.0,1,-0.12962232612569966,0,-0.0,0,-0.0
1400737,2022,33,3,1,0,-0.5307926277777777,969.0,6.876264611890766,1.0,35.0,3.0,5.0,0,-0.0,1,-0.5307926277777777,0,-0.0,0,-0.0
1400752,2022,61,6,0,1,0.1513889642307972,1200.0,7.090076835776092,2.0,32.0,3.0,8.0,0,0.0,1,0.1513889642307972,0,0.0,0,0.0
1400753,2022,82,8,0,1,-0.40529406484962405,1320.0,7.1853870155804165,1.0,49.0,3.0,9.0,0,-0.0,1,-0.40529406484962405,0,-0.0,0,-0.0
1400754,2022,32,3,1,0,-0.23360486373998351,3827.0,8.249836485425702,1.0,40.0,3.0,5.0,0,-0.0,1,-0.23360486373998351,0,-0.0,0,-0.0
1400764,2022,13,1,1,0,0.2649464281801939,3000.0,8.006367567650246,1.0,58.0,8.0,5.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400779,2022,13,1,1,0,0.2649464281801939,3050.0,8.022896869601457,1.0,35.0,1.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400781,2022,32,3,1,0,-0.23360486373998351,2532.0,7.836764783264067,1.0,33.0,2.0,5.0,0,-0.0,1,-0.23360486373998351,0,-0.0,0,-0.0
1400788,2022,82,8,0,1,-0.40529406484962405,1343.0,7.202661196523238,1.0,36.0,1.0,4.0,0,-0.0,1,-0.40529406484962405,0,-0.0,0,-0.0
1400789,2022,59,5,0,1,0.2407843772218851,1250.0,7.1308988302963465,1.0,45.0,6.0,4.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1400792,2022,61,6,0,1,0.1513889642307972,2000.0,7.600902459542082,2.0,45.0,3.0,3.0,0,0.0,1,0.1513889642307972,0,0.0,0,0.0
1400802,2022,72,7,0,1,-0.17341740850805848,1841.0,7.518064181233078,1.0,35.0,2.0,8.0,0,-0.0,1,-0.17341740850805848,0,-0.0,0,-0.0
1400811,2022,34,3,1,0,-0.16198064003426815,1800.0,7.495541943884256,2.0,31.0,4.0,5.0,0,-0.0,1,-0.16198064003426815,0,-0.0,0,-0.0
1400832,2022,25,2,1,0,0.06932169621067275,430.0,6.063785208687608,2.0,27.0,2.0,3.0,0,0.0,1,0.06932169621067275,0,0.0,0,0.0
1400833,2022,42,4,1,0,0.01051028608479534,1700.0,7.438383530044307,2.0,59.0,5.0,8.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1400848,2022,43,4,1,0,-0.1286161210627572,820.0,6.709304340258298,2.0,27.0,3.0,3.0,0,-0.0,1,-0.1286161210627572,0,-0.0,0,-0.0
1400869,2022,27,2,1,0,0.36867467552083333,1683.0,7.428333194190806,2.0,31.0,5.0,2.0,0,0.0,1,0.36867467552083333,0,0.0,0,0.0
1400873,2022,62,6,0,1,0.01205130738931425,1100.0,7.003065458786462,1.0,34.0,4.0,8.0,0,0.0,1,0.01205130738931425,0,0.0,0,0.0
1400883,2022,13,1,1,0,0.2649464281801939,2601.0,7.8636512654486515,1.0,31.0,3.0,8.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400896,2022,23,2,1,0,0.15416288675229753,2608.0,7.866338923046544,1.0,37.0,3.0,3.0,0,0.0,1,0.15416288675229753,0,0.0,0,0.0
1400907,2022,59,5,0,1,0.2407843772218851,960.0,6.866933284461882,2.0,28.0,3.0,8.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1400932,2022,13,1,1,0,0.2649464281801939,2600.0,7.8632667240095735,1.0,41.0,3.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400938,2022,13,1,1,0,0.2649464281801939,2650.0,7.882314918980268,1.0,39.0,4.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400939,2022,13,1,1,0,0.2649464281801939,1250.0,7.1308988302963465,2.0,27.0,3.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1400941,2022,23,2,1,0,0.15416288675229753,2430.0,7.795646536334594,2.0,38.0,2.0,1.0,0,0.0,1,0.15416288675229753,0,0.0,0,0.0
1400945,2022,71,7,0,1,-0.3228701137548854,1876.0,7.53689712956617,1.0,32.0,1.0,4.0,0,-0.0,1,-0.3228701137548854,0,-0.0,0,-0.0
1400950,2022,11,1,1,0,0.1360613264880952,4874.0,8.491670234185152,2.0,57.0,5.0,5.0,0,0.0,1,0.1360613264880952,0,0.0,0,0.0
1400976,2022,41,4,1,0,-0.01690187175562818,1650.0,7.408530566894626,2.0,36.0,1.0,3.0,0,-0.0,1,-0.01690187175562818,0,-0.0,0,-0.0
1400994,2022,24,2,1,0,0.30562130137616766,2200.0,7.696212639346407,1.0,31.0,1.0,2.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1400997,2022,24,2,1,0,0.30562130137616766,690.0,6.536691597591305,2.0,38.0,3.0,3.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1401004,2022,72,7,0,1,-0.17341740850805848,860.0,6.756932389247553,1.0,32.0,3.0,5.0,0,-0.0,1,-0.17341740850805848,0,-0.0,0,-0.0
1401006,2022,24,2,1,0,0.30562130137616766,832.0,6.723832440821209,2.0,27.0,3.0,3.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1401015,2022,41,4,1,0,-0.01690187175562818,1304.0,7.1731917424865985,1.0,55.0,3.0,2.0,0,-0.0,1,-0.01690187175562818,0,-0.0,0,-0.0
1401035,2022,24,2,1,0,0.30562130137616766,2100.0,7.649692623711514,2.0,30.0,4.0,3.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1401041,2022,32,3,1,0,-0.23360486373998351,1800.0,7.495541943884256,1.0,35.0,1.0,5.0,0,-0.0,1,-0.23360486373998351,0,-0.0,0,-0.0
1401048,2022,22,2,1,0,0.23363319630473772,3075.0,8.031060180240619,1.0,40.0,5.0,1.0,0,0.0,1,0.23363319630473772,0,0.0,0,0.0
1401053,2022,83,8,0,1,-0.1091556041922269,1476.0,7.297091005160418,1.0,30.0,1.0,5.0,0,-0.0,1,-0.1091556041922269,0,-0.0,0,-0.0
1401055,2022,,,0,0,,1250.0,7.1308988302963465,2.0,35.0,3.0,3.0,0,,1,,0,,0,
1401056,2022,14,1,1,0,0.096901219869185,1481.0,7.300472814267799,2.0,42.0,1.0,8.0,0,0.0,1,0.096901219869185,0,0.0,0,0.0
1401061,2022,51,5,0,1,0.2939577758152958,1100.0,7.003065458786462,1.0,40.0,2.0,4.0,0,0.0,1,0.2939577758152958,0,0.0,0,0.0
1401077,2022,55,5,0,1,0.48112254194444437,391.0,5.968707559985366,2.0,39.0,2.0,1.0,0,0.0,1,0.48112254194444437,0,0.0,0,0.0
1401078,2022,13,1,1,0,0.2649464281801939,1534.0,7.335633981927201,1.0,39.0,2.0,4.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1401087,2022,14,1,1,0,0.096901219869185,1611.0,7.384610383176974,2.0,32.0,2.0,3.0,0,0.0,1,0.096901219869185,0,0.0,0,0.0
1401094,2022,62,6,0,1,0.01205130738931425,1266.0,7.143617602704121,1.0,28.0,3.0,8.0,0,0.0,1,0.01205130738931425,0,0.0,0,0.0
1401103,2022,89,8,0,1,-0.2189084324372928,1150.0,7.047517221357296,1.0,49.0,5.0,9.0,0,-0.0,1,-0.2189084324372928,0,-0.0,0,-0.0
1401105,2022,43,4,1,0,-0.1286161210627572,399.0,5.988961416889864,2.0,35.0,4.0,8.0,0,-0.0,1,-0.1286161210627572,0,-0.0,0,-0.0
1401110,2022,89,8,0,1,-0.2189084324372928,1078.0,6.982862751468942,1.0,44.0,1.0,9.0,0,-0.0,1,-0.2189084324372928,0,-0.0,0,-0.0
1401116,2022,25,2,1,0,0.06932169621067275,299.0,5.700443573390687,2.0,32.0,2.0,1.0,0,0.0,1,0.06932169621067275,0,0.0,0,0.0
1401155,2022,54,5,0,1,0.4923504817460317,525.0,6.263398262591624,2.0,42.0,3.0,4.0,0,0.0,1,0.4923504817460317,0,0.0,0,0.0
1401158,2022,32,3,1,0,-0.23360486373998351,2301.0,7.741099090035366,1.0,44.0,3.0,5.0,0,-0.0,1,-0.23360486373998351,0,-0.0,0,-0.0
1401164,2022,13,1,1,0,0.2649464281801939,2762.0,7.923710333969238,1.0,51.0,4.0,5.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1401168,2022,25,2,1,0,0.06932169621067275,1250.0,7.1308988302963465,2.0,34.0,2.0,2.0,0,0.0,1,0.06932169621067275,0,0.0,0,0.0
1401170,2022,44,4,1,0,-0.12962232612569966,1650.0,7.408530566894626,2.0,32.0,5.0,8.0,0,-0.0,1,-0.12962232612569966,0,-0.0,0,-0.0
1401176,2022,56,5,0,1,0.14716825698620187,1630.0,7.396335293800808,2.0,30.0,1.0,5.0,0,0.0,1,0.14716825698620187,0,0.0,0,0.0
1500023,2022,23,2,1,0,0.15416288675229753,1850.0,7.52294091807237,1.0,34.0,1.0,3.0,0,0.0,1,0.15416288675229753,0,0.0,0,0.0
1500024,2022,33,3,1,0,-0.5307926277777777,806.0,6.692083742506628,1.0,30.0,1.0,5.0,0,-0.0,1,-0.5307926277777777,0,-0.0,0,-0.0
1500025,2022,55,5,0,1,0.48112254194444437,1072.0,6.977281341630747,2.0,39.0,2.0,3.0,0,0.0,1,0.48112254194444437,0,0.0,0,0.0
1500039,2022,14,1,1,0,0.096901219869185,1050.0,6.956545443151569,1.0,59.0,3.0,1.0,0,0.0,1,0.096901219869185,0,0.0,0,0.0
1500043,2022,32,3,1,0,-0.23360486373998351,575.0,6.354370040797351,1.0,18.0,2.0,9.0,0,-0.0,1,-0.23360486373998351,0,-0.0,0,-0.0
1500047,2022,14,1,1,0,0.096901219869185,1602.0,7.379008127628304,1.0,39.0,8.0,8.0,0,0.0,1,0.096901219869185,0,0.0,0,0.0
1500051,2022,63,6,0,1,0.24083617142429195,650.0,6.476972362889683,2.0,28.0,2.0,5.0,0,0.0,1,0.24083617142429195,0,0.0,0,0.0
1500060,2022,24,2,1,0,0.30562130137616766,1618.0,7.388946097618437,2.0,41.0,2.0,1.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1500062,2022,63,6,0,1,0.24083617142429195,550.0,6.309918278226516,2.0,45.0,1.0,9.0,0,0.0,1,0.24083617142429195,0,0.0,0,0.0
1500064,2022,14,1,1,0,0.096901219869185,853.0,6.748759547491679,2.0,42.0,2.0,4.0,0,0.0,1,0.096901219869185,0,0.0,0,0.0
1500071,2022,59,5,0,1,0.2407843772218851,950.0,6.856461984594587,2.0,34.0,2.0,5.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1500086,2022,27,2,1,0,0.36867467552083333,2301.0,7.741099090035366,1.0,32.0,1.0,2.0,0,0.0,1,0.36867467552083333,0,0.0,0,0.0
1500089,2022,22,2,1,0,0.23363319630473772,1731.0,7.456454555176209,1.0,28.0,6.0,1.0,0,0.0,1,0.23363319630473772,0,0.0,0,0.0
1500092,2022,63,6,0,1,0.24083617142429195,300.0,5.703782474656201,2.0,39.0,1.0,9.0,0,0.0,1,0.24083617142429195,0,0.0,0,0.0
1500103,2022,33,3,1,0,-0.5307926277777777,1400.0,7.24422751560335,1.0,31.0,5.0,9.0,0,-0.0,1,-0.5307926277777777,0,-0.0,0,-0.0
1500114,2022,34,3,1,0,-0.16198064003426815,1427.0,7.2633296174768365,1.0,58.0,3.0,5.0,0,-0.0,1,-0.16198064003426815,0,-0.0,0,-0.0
1500123,2022,25,2,1,0,0.06932169621067275,1535.0,7.336285660021297,2.0,36.0,1.0,2.0,0,0.0,1,0.06932169621067275,0,0.0,0,0.0
1500127,2022,44,4,1,0,-0.12962232612569966,1783.0,7.48605261786314,1.0,37.0,1.0,2.0,0,-0.0,1,-0.12962232612569966,0,-0.0,0,-0.0
1500134,2022,74,7,0,1,-0.0749210140512265,900.0,6.802394763324311,2.0,37.0,3.0,5.0,0,-0.0,1,-0.0749210140512265,0,-0.0,0,-0.0
1500137,2022,74,7,0,1,-0.0749210140512265,1400.0,7.24422751560335,2.0,58.0,2.0,9.0,0,-0.0,1,-0.0749210140512265,0,-0.0,0,-0.0
1500139,2022,85,8,0,1,-0.3519191041666667,52.0,3.9512437185814275,2.0,17.0,5.0,9.0,0,-0.0,1,-0.3519191041666667,0,-0.0,0,-0.0
1500147,2022,22,2,1,0,0.23363319630473772,3836.0,8.252185436003328,1.0,29.0,1.0,3.0,0,0.0,1,0.23363319630473772,0,0.0,0,0.0
1500155,2022,71,7,0,1,-0.3228701137548854,1090.0,6.993932975223189,2.0,28.0,1.0,8.0,0,-0.0,1,-0.3228701137548854,0,-0.0,0,-0.0
1500159,2022,42,4,1,0,0.01051028608479534,470.0,6.152732694704104,2.0,29.0,3.0,4.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1500166,2022,42,4,1,0,0.01051028608479534,240.0,5.480638923341991,2.0,61.0,3.0,4.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1500178,2022,59,5,0,1,0.2407843772218851,2926.0,7.98139158158007,1.0,42.0,1.0,8.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1500182,2022,59,5,0,1,0.2407843772218851,229.0,5.43372200355424,2.0,31.0,3.0,3.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1500190,2022,11,1,1,0,0.1360613264880952,2493.0,7.821242083523558,1.0,35.0,2.0,1.0,0,0.0,1,0.1360613264880952,0,0.0,0,0.0
1500203,2022,23,2,1,0,0.15416288675229753,1381.0,7.2305631534092925,2.0,30.0,1.0,4.0,0,0.0,1,0.15416288675229753,0,0.0,0,0.0
1500208,2022,62,6,0,1,0.01205130738931425,467.0,6.1463292576688975,2.0,26.0,2.0,8.0,0,0.0,1,0.01205130738931425,0,0.0,0,0.0
1500217,2022,41,4,1,0,-0.01690187175562818,1300.0,7.170119543449628,1.0,33.0,3.0,4.0,0,-0.0,1,-0.01690187175562818,0,-0.0,0,-0.0
1500221,2022,26,2,1,0,0.23145546379310347,1850.0,7.52294091807237,2.0,36.0,3.0,1.0,0,0.0,1,0.23145546379310347,0,0.0,0,0.0
1500224,2022,42,4,1,0,0.01051028608479534,1100.0,7.003065458786462,2.0,66.0,5.0,4.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1500226,2022,59,5,0,1,0.2407843772218851,1850.0,7.52294091807237,1.0,29.0,5.0,5.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1500230,2022,13,1,1,0,0.2649464281801939,600.0,6.396929655216146,1.0,44.0,3.0,2.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500241,2022,42,4,1,0,0.01051028608479534,440.0,6.0867747269123065,2.0,35.0,5.0,5.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1500247,2022,25,2,1,0,0.06932169621067275,2000.0,7.600902459542082,1.0,61.0,1.0,3.0,0,0.0,1,0.06932169621067275,0,0.0,0,0.0
1500248,2022,26,2,1,0,0.23145546379310347,2992.0,8.003697339094368,1.0,40.0,2.0,3.0,0,0.0,1,0.23145546379310347,0,0.0,0,0.0
1500253,2022,27,2,1,0,0.36867467552083333,8654.0,9.06577692078483,2.0,58.0,2.0,3.0,0,0.0,1,0.36867467552083333,0,0.0,0,0.0
1500257,2022,11,1,1,0,0.1360613264880952,1250.0,7.1308988302963465,2.0,30.0,3.0,5.0,0,0.0,1,0.1360613264880952,0,0.0,0,0.0
1500278,2022,42,4,1,0,0.01051028608479534,900.0,6.802394763324311,2.0,29.0,3.0,4.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1500282,2022,13,1,1,0,0.2649464281801939,1569.0,7.358193752733032,2.0,30.0,5.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500284,2022,35,3,1,0,-0.21340637808333324,2456.0,7.806289289267033,1.0,33.0,5.0,9.0,0,-0.0,1,-0.21340637808333324,0,-0.0,0,-0.0
1500293,2022,13,1,1,0,0.2649464281801939,3452.0,8.146709052203319,1.0,35.0,1.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500294,2022,13,1,1,0,0.2649464281801939,1450.0,7.27931883541462,2.0,36.0,3.0,5.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500296,2022,59,5,0,1,0.2407843772218851,2532.0,7.836764783264067,2.0,34.0,2.0,3.0,0,0.0,1,0.2407843772218851,0,0.0,0,0.0
1500299,2022,23,2,1,0,0.15416288675229753,1550.0,7.346010209913293,1.0,30.0,2.0,3.0,0,0.0,1,0.15416288675229753,0,0.0,0,0.0
1500300,2022,33,3,1,0,-0.5307926277777777,1000.0,6.907755278982137,1.0,40.0,3.0,5.0,0,-0.0,1,-0.5307926277777777,0,-0.0,0,-0.0
1500302,2022,13,1,1,0,0.2649464281801939,2723.0,7.909489492673759,2.0,35.0,8.0,2.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500325,2022,22,2,1,0,0.23363319630473772,1700.0,7.438383530044307,2.0,35.0,8.0,1.0,0,0.0,1,0.23363319630473772,0,0.0,0,0.0
1500329,2022,41,4,1,0,-0.01690187175562818,2364.0,7.768110378525988,2.0,50.0,3.0,4.0,0,-0.0,1,-0.01690187175562818,0,-0.0,0,-0.0
1500330,2022,84,8,0,1,-0.10573328875615122,1100.0,7.003065458786462,1.0,46.0,2.0,5.0,0,-0.0,1,-0.10573328875615122,0,-0.0,0,-0.0
1500337,2022,56,5,0,1,0.14716825698620187,1800.0,7.495541943884256,1.0,42.0,2.0,5.0,0,0.0,1,0.14716825698620187,0,0.0,0,0.0
1500344,2022,14,1,1,0,0.096901219869185,2050.0,7.6255950721324535,1.0,29.0,2.0,5.0,0,0.0,1,0.096901219869185,0,0.0,0,0.0
1500349,2022,63,6,0,1,0.24083617142429195,250.0,5.521460917862246,2.0,17.0,2.0,9.0,0,0.0,1,0.24083617142429195,0,0.0,0,0.0
1500355,2022,54,5,0,1,0.4923504817460317,510.0,6.234410725718371,2.0,32.0,5.0,5.0,0,0.0,1,0.4923504817460317,0,0.0,0,0.0
1500373,2022,56,5,0,1,0.14716825698620187,580.0,6.363028103540465,2.0,28.0,4.0,8.0,0,0.0,1,0.14716825698620187,0,0.0,0,0.0
1500384,2022,13,1,1,0,0.2649464281801939,2600.0,7.8632667240095735,1.0,34.0,2.0,4.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500396,2022,36,3,1,0,-0.04568094818322348,1700.0,7.438383530044307,1.0,28.0,1.0,5.0,0,-0.0,1,-0.04568094818322348,0,-0.0,0,-0.0
1500406,2022,26,2,1,0,0.23145546379310347,1151.0,7.048386408721883,1.0,27.0,1.0,3.0,0,0.0,1,0.23145546379310347,0,0.0,0,0.0
1500423,2022,82,8,0,1,-0.40529406484962405,775.0,6.652863029353347,1.0,28.0,6.0,9.0,0,-0.0,1,-0.40529406484962405,0,-0.0,0,-0.0
1500427,2022,42,4,1,0,0.01051028608479534,990.0,6.897704943128636,2.0,32.0,1.0,5.0,0,0.0,1,0.01051028608479534,0,0.0,0,0.0
1500432,2022,13,1,1,0,0.2649464281801939,918.0,6.822197390620491,2.0,40.0,1.0,8.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500434,2022,13,1,1,0,0.2649464281801939,750.0,6.620073206530356,2.0,56.0,3.0,3.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500443,2022,14,1,1,0,0.096901219869185,1500.0,7.313220387090301,2.0,37.0,1.0,4.0,0,0.0,1,0.096901219869185,0,0.0,0,0.0
1500455,2022,82,8,0,1,-0.40529406484962405,1400.0,7.24422751560335,1.0,29.0,3.0,5.0,0,-0.0,1,-0.40529406484962405,0,-0.0,0,-0.0
1500470,2022,74,7,0,1,-0.0749210140512265,2164.0,7.679713639966372,1.0,33.0,3.0,5.0,0,-0.0,1,-0.0749210140512265,0,-0.0,0,-0.0
1500479,2022,26,2,1,0,0.23145546379310347,2301.0,7.741099090035366,1.0,43.0,1.0,1.0,0,0.0,1,0.23145546379310347,0,0.0,0,0.0
1500480,2022,24,2,1,0,0.30562130137616766,1534.0,7.335633981927201,2.0,42.0,1.0,1.0,0,0.0,1,0.30562130137616766,0,0.0,0,0.0
1500487,2022,32,3,1,0,-0.23360486373998351,1500.0,7.313220387090301,1.0,59.0,5.0,5.0,0,-0.0,1,-0.23360486373998351,0,-0.0,0,-0.0
1500489,2022,61,6,0,1,0.1513889642307972,400.0,5.991464547107982,2.0,31.0,2.0,5.0,0,0.0,1,0.1513889642307972,0,0.0,0,0.0
1500517,2022,44,4,1,0,-0.12962232612569966,2250.0,7.718685495198466,1.0,31.0,3.0,5.0,0,-0.0,1,-0.12962232612569966,0,-0.0,0,-0.0
1500530,2022,39,3,1,0,-0.24502387522821356,1000.0,6.907755278982137,1.0,62.0,3.0,5.0,0,-0.0,1,-0.24502387522821356,0,-0.0,0,-0.0
1500537,2022,13,1,1,0,0.2649464281801939,3146.0,8.053887083618223,1.0,54.0,3.0,2.0,0,0.0,1,0.2649464281801939,0,0.0,0,0.0
1500539,2022,22,2,1,0,0.23363319630473772,1611.0,7.384610383176974,2.0,36.0,1.0,3.0,0,0.0,1,0.23363319630473772,0,0.0,0,0.0
